(10, 11) (12, 13) (15, 16) (11, 13)
(10, 11) (2, 27) (36, 37) (27, 3)
(10, 11) (2, 27) (36, 37) (27, 2)
(10, 11) (2, 27) (36, 37) (25, 6)
(10, 11) (2, 27) (36, 37) (25, 6)
(10, 11) (2, 27) (36, 37) (23, 12)
(10, 11) (2, 27) (36, 37) (24, 20)
(10, 11) (2, 27) (36, 37) (21, 10)
(10, 11) (2, 27) (36, 37) (19, 4)
(10, 11) (2, 27) (36, 37) (24, 22)
(10, 11) (2, 27) (36, 37) (13, 7)
(10, 11) (2, 27) (36, 37) (19, 16)
(10, 11) (2, 27) (36, 37) (15, 12)
(10, 11) (2, 27) (36, 37) (8, 3)
(10, 11) (2, 27) (36, 37) (5, 0)
(10, 11) (2, 27) (36, 37) (4, 2)
(10, 11) (2, 27) (36, 37) (10, 9)
(10, 11) (2, 27) (38, 36) (50, 29)
(10, 11) (2, 27) (38, 36) (34, 26)
(10, 11) (2, 27) (38, 36) (34, 25)
(10, 11) (2, 27) (38, 36) (35, 25)
(10, 11) (2, 27) (38, 36) (48, 22)
(10, 11) (2, 27) (38, 36) (31, 24)
(10, 11) (2, 27) (38, 36) (44, 20)
(10, 11) (2, 27) (38, 36) (42, 20)
(10, 11) (2, 27) (38, 36) (36, 19)
(10, 11) (2, 27) (38, 36) (45, 13)
(10, 11) (2, 27) (38, 36) (34, 19)
(10, 11) (2, 27) (38, 36) (50, 8)
(10, 11) (2, 27) (38, 36) (47, 6)
(10, 11) (2, 27) (38, 36) (33, 18)
(10, 11) (2, 27) (38, 36) (43, 6)
(10, 11) (2, 27) (38, 36) (37, 12)
(10, 11) (2, 27) (38, 36) (38, 9)
(10, 11) (2, 27) (38, 36) (42, 4)
(10, 11) (2, 27) (38, 36) (33, 15)
(10, 11) (2, 27) (38, 36) (34, 11)
(10, 11) (2, 27) (38, 36) (33, 12)
(10, 11) (2, 27) (38, 36) (35, 3)
(10, 11) (2, 27) (38, 36) (33, 3)
(10, 11) (2, 27) (38, 36) (30, 7)
(10, 11) (2, 27) (38, 36) (29, 2)
(10, 11) (2, 27) (38, 36) (27, 3)
(10, 11) (2, 27) (38, 36) (27, 2)
(10, 11) (2, 27) (38, 36) (25, 6)
(10, 11) (2, 27) (38, 36) (25, 6)
(10, 11) (2, 27) (38, 36) (23, 12)
(10, 11) (2, 27) (38, 36) (24, 20)
(10, 11) (2, 27) (38, 36) (21, 10)
(10, 11) (2, 27) (38, 36) (19, 4)
(10, 11) (2, 27) (38, 36) (24, 22)
(10, 11) (2, 27) (38, 36) (13, 7)
(10, 11) (2, 27) (38, 36) (19, 16)
(10, 11) (2, 27) (38, 36) (15, 12)
(10, 11) (2, 27) (38, 36) (8, 3)
(10, 11) (2, 27) (38, 36) (5, 0)
(10, 11) (2, 27) (38, 36) (4, 2)
(10, 11) (2, 27) (38, 36) (10, 9)
(10, 11) (2, 27) (50, 46) (34, 26)
(10, 11) (2, 27) (50, 46) (34, 25)
(10, 11) (2, 27) (50, 46) (35, 25)
(10, 11) (2, 27) (50, 46) (48, 22)
(10, 11) (2, 27) (50, 46) (31, 24)
(10, 11) (2, 27) (50, 46) (44, 20)
(10, 11) (2, 27) (50, 46) (42, 20)
(10, 11) (2, 27) (50, 46) (36, 19)
(10, 11) (2, 27) (50, 46) (45, 13)
(10, 11) (2, 27) (50, 46) (34, 19)
(10, 11) (2, 27) (50, 46) (50, 8)
(10, 11) (2, 27) (50, 46) (47, 6)
(10, 11) (2, 27) (50, 46) (33, 18)
(10, 11) (2, 27) (50, 46) (43, 6)
(10, 11) (2, 27) (50, 46) (37, 12)
(10, 11) (2, 27) (50, 46) (38, 9)
(10, 11) (2, 27) (50, 46) (42, 4)
(10, 11) (2, 27) (50, 46) (33, 15)
(10, 11) (2, 27) (50, 46) (34, 11)
(10, 11) (2, 27) (50, 46) (33, 12)
(10, 11) (2, 27) (50, 46) (35, 3)
(10, 11) (2, 27) (50, 46) (33, 3)
(10, 11) (2, 27) (50, 46) (30, 7)
(10, 11) (2, 27) (50, 46) (29, 2)
(10, 11) (2, 27) (50, 46) (27, 3)
(10, 11) (2, 27) (50, 46) (27, 2)
(10, 11) (2, 27) (50, 46) (25, 6)
(10, 11) (2, 27) (50, 46) (25, 6)
(10, 11) (2, 27) (50, 46) (23, 12)
(10, 11) (2, 27) (50, 46) (24, 20)
(10, 11) (2, 27) (50, 46) (21, 10)
(10, 11) (2, 27) (50, 46) (19, 4)
(10, 11) (2, 27) (50, 46) (24, 22)
(10, 11) (2, 27) (50, 46) (13, 7)
(10, 11) (2, 27) (50, 46) (19, 16)
(10, 11) (2, 27) (50, 46) (15, 12)
(10, 11) (2, 27) (50, 46) (8, 3)
(10, 11) (2, 27) (50, 46) (5, 0)
(10, 11) (2, 27) (50, 46) (4, 2)
(10, 11) (2, 27) (50, 46) (10, 9)
(10, 11) (2, 27) (50, 46) (34, 25)
(10, 11) (2, 27) (50, 46) (35, 25)
(10, 11) (2, 27) (50, 46) (48, 22)
(10, 11) (2, 27) (50, 46) (31, 24)
(10, 11) (2, 27) (50, 46) (44, 20)
(10, 11) (2, 27) (50, 46) (42, 20)
(10, 11) (2, 27) (50, 46) (36, 19)
(10, 11) (2, 27) (50, 46) (45, 13)
(10, 11) (2, 27) (50, 46) (34, 19)
(10, 11) (2, 27) (50, 46) (50, 8)
(10, 11) (2, 27) (50, 46) (47, 6)
(10, 11) (2, 27) (50, 46) (33, 18)
(10, 11) (2, 27) (50, 46) (43, 6)
(10, 11) (2, 27) (50, 46) (37, 12)
(10, 11) (2, 27) (50, 46) (38, 9)
(10, 11) (2, 27) (50, 46) (42, 4)
(10, 11) (2, 27) (50, 46) (33, 15)
(10, 11) (2, 27) (50, 46) (34, 11)
(10, 11) (2, 27) (50, 46) (33, 12)
(10, 11) (2, 27) (50, 46) (35, 3)
(10, 11) (2, 27) (50, 46) (33, 3)
(10, 11) (2, 27) (50, 46) (30, 7)
(10, 11) (2, 27) (50, 46) (29, 2)
(10, 11) (2, 27) (50, 46) (27, 3)
(10, 11) (2, 27) (50, 46) (27, 2)
(10, 11) (2, 27) (50, 46) (25, 6)
(10, 11) (2, 27) (50, 46) (25, 6)
(10, 11) (2, 27) (50, 46) (23, 12)
(10, 11) (2, 27) (50, 46) (24, 20)
(10, 11) (2, 27) (50, 46) (21, 10)
(10, 11) (2, 27) (50, 46) (19, 4)
(10, 11) (2, 27) (50, 46) (24, 22)
(10, 11) (2, 27) (50, 46) (13, 7)
(10, 11) (2, 27) (50, 46) (19, 16)
(10, 11) (2, 27) (50, 46) (15, 12)
(10, 11) (2, 27) (50, 46) (8, 3)
(10, 11) (2, 27) (50, 46) (5, 0)
(10, 11) (2, 27) (50, 46) (4, 2)
(10, 11) (2, 27) (50, 46) (10, 9)
(10, 11) (2, 27) (47, 41) (35, 25)
(10, 11) (2, 27) (47, 41) (48, 22)
(10, 11) (2, 27) (47, 41) (31, 24)
(10, 11) (2, 27) (47, 41) (44, 20)
(10, 11) (2, 27) (47, 41) (42, 20)
(10, 11) (2, 27) (47, 41) (36, 19)
(10, 11) (2, 27) (47, 41) (45, 13)
(10, 11) (2, 27) (47, 41) (34, 19)
(10, 11) (2, 27) (47, 41) (50, 8)
(10, 11) (2, 27) (47, 41) (47, 6)
(10, 11) (2, 27) (47, 41) (33, 18)
(10, 11) (2, 27) (47, 41) (43, 6)
(10, 11) (2, 27) (47, 41) (37, 12)
(10, 11) (2, 27) (47, 41) (38, 9)
(10, 11) (2, 27) (47, 41) (42, 4)
(10, 11) (2, 27) (47, 41) (33, 15)
(10, 11) (2, 27) (47, 41) (34, 11)
(10, 11) (2, 27) (47, 41) (33, 12)
(10, 11) (2, 27) (47, 41) (35, 3)
(10, 11) (2, 27) (47, 41) (33, 3)
(10, 11) (2, 27) (47, 41) (30, 7)
(10, 11) (2, 27) (47, 41) (29, 2)
(10, 11) (2, 27) (47, 41) (27, 3)
(10, 11) (2, 27) (47, 41) (27, 2)
(10, 11) (2, 27) (47, 41) (25, 6)
(10, 11) (2, 27) (47, 41) (25, 6)
(10, 11) (2, 27) (47, 41) (23, 12)
(10, 11) (2, 27) (47, 41) (24, 20)
(10, 11) (2, 27) (47, 41) (21, 10)
(10, 11) (2, 27) (47, 41) (19, 4)
(10, 11) (2, 27) (47, 41) (24, 22)
(10, 11) (2, 27) (47, 41) (13, 7)
(10, 11) (2, 27) (47, 41) (19, 16)
(10, 11) (2, 27) (47, 41) (15, 12)
(10, 11) (2, 27) (47, 41) (8, 3)
(10, 11) (2, 27) (47, 41) (5, 0)
(10, 11) (2, 27) (47, 41) (4, 2)
(10, 11) (2, 27) (47, 41) (10, 9)
(10, 11) (2, 27) (37, 33) (48, 22)
(10, 11) (2, 27) (37, 33) (31, 24)
(10, 11) (2, 27) (37, 33) (44, 20)
(10, 11) (2, 27) (37, 33) (42, 20)
(10, 11) (2, 27) (37, 33) (36, 19)
(10, 11) (2, 27) (37, 33) (45, 13)
(10, 11) (2, 27) (37, 33) (34, 19)
(10, 11) (2, 27) (37, 33) (50, 8)
(10, 11) (2, 27) (37, 33) (47, 6)
(10, 11) (2, 27) (37, 33) (33, 18)
(10, 11) (2, 27) (37, 33) (43, 6)
(10, 11) (2, 27) (37, 33) (37, 12)
(10, 11) (2, 27) (37, 33) (38, 9)
(10, 11) (2, 27) (37, 33) (42, 4)
(10, 11) (2, 27) (37, 33) (33, 15)
(10, 11) (2, 27) (37, 33) (34, 11)
(10, 11) (2, 27) (37, 33) (33, 12)
(10, 11) (2, 27) (37, 33) (35, 3)
(10, 11) (2, 27) (37, 33) (33, 3)
(10, 11) (2, 27) (37, 33) (30, 7)
(10, 11) (2, 27) (37, 33) (29, 2)
(10, 11) (2, 27) (37, 33) (27, 3)
(10, 11) (2, 27) (37, 33) (27, 2)
(10, 11) (2, 27) (37, 33) (25, 6)
(10, 11) (2, 27) (37, 33) (25, 6)
(10, 11) (2, 27) (37, 33) (23, 12)
(10, 11) (2, 27) (37, 33) (24, 20)
(10, 11) (2, 27) (37, 33) (21, 10)
(10, 11) (2, 27) (37, 33) (19, 4)
(10, 11) (2, 27) (37, 33) (24, 22)
(10, 11) (2, 27) (37, 33) (13, 7)
(10, 11) (2, 27) (37, 33) (19, 16)
(10, 11) (2, 27) (37, 33) (15, 12)
(10, 11) (2, 27) (37, 33) (8, 3)
(10, 11) (2, 27) (37, 33) (5, 0)
(10, 11) (2, 27) (37, 33) (4, 2)
(10, 11) (2, 27) (37, 33) (10, 9)
(10, 11) (2, 27) (42, 36) (31, 24)
(10, 11) (2, 27) (42, 36) (44, 20)
(10, 11) (2, 27) (42, 36) (42, 20)
(10, 11) (2, 27) (42, 36) (36, 19)
(10, 11) (2, 27) (42, 36) (45, 13)
(10, 11) (2, 27) (42, 36) (34, 19)
(10, 11) (2, 27) (42, 36) (50, 8)
(10, 11) (2, 27) (42, 36) (47, 6)
(10, 11) (2, 27) (42, 36) (33, 18)
(10, 11) (2, 27) (42, 36) (43, 6)
(10, 11) (2, 27) (42, 36) (37, 12)
(10, 11) (2, 27) (42, 36) (38, 9)
(10, 11) (2, 27) (42, 36) (42, 4)
(10, 11) (2, 27) (42, 36) (33, 15)
(10, 11) (2, 27) (42, 36) (34, 11)
(10, 11) (2, 27) (42, 36) (33, 12)
(10, 11) (2, 27) (42, 36) (35, 3)
(10, 11) (2, 27) (42, 36) (33, 3)
(10, 11) (2, 27) (42, 36) (30, 7)
(10, 11) (2, 27) (42, 36) (29, 2)
(10, 11) (2, 27) (42, 36) (27, 3)
(10, 11) (2, 27) (42, 36) (27, 2)
(10, 11) (2, 27) (42, 36) (25, 6)
(10, 11) (2, 27) (42, 36) (25, 6)
(10, 11) (2, 27) (42, 36) (23, 12)
(10, 11) (2, 27) (42, 36) (24, 20)
(10, 11) (2, 27) (42, 36) (21, 10)
(10, 11) (2, 27) (42, 36) (19, 4)
(10, 11) (2, 27) (42, 36) (24, 22)
(10, 11) (2, 27) (42, 36) (13, 7)
(10, 11) (2, 27) (42, 36) (19, 16)
(10, 11) (2, 27) (42, 36) (15, 12)
(10, 11) (2, 27) (42, 36) (8, 3)
(10, 11) (2, 27) (42, 36) (5, 0)
(10, 11) (2, 27) (42, 36) (4, 2)
(10, 11) (2, 27) (42, 36) (10, 9)
(10, 11) (2, 27) (38, 32) (44, 20)
(10, 11) (2, 27) (38, 32) (42, 20)
(10, 11) (2, 27) (38, 32) (36, 19)
(10, 11) (2, 27) (38, 32) (45, 13)
(10, 11) (2, 27) (38, 32) (34, 19)
(10, 11) (2, 27) (38, 32) (50, 8)
(10, 11) (2, 27) (38, 32) (47, 6)
(10, 11) (2, 27) (38, 32) (33, 18)
(10, 11) (2, 27) (38, 32) (43, 6)
(10, 11) (2, 27) (38, 32) (37, 12)
(10, 11) (2, 27) (38, 32) (38, 9)
(10, 11) (2, 27) (38, 32) (42, 4)
(10, 11) (2, 27) (38, 32) (33, 15)
(10, 11) (2, 27) (38, 32) (34, 11)
(10, 11) (2, 27) (38, 32) (33, 12)
(10, 11) (2, 27) (38, 32) (35, 3)
(10, 11) (2, 27) (38, 32) (33, 3)
(10, 11) (2, 27) (38, 32) (30, 7)
(10, 11) (2, 27) (38, 32) (29, 2)
(10, 11) (2, 27) (38, 32) (27, 3)
(10, 11) (2, 27) (38, 32) (27, 2)
(10, 11) (2, 27) (38, 32) (25, 6)
(10, 11) (2, 27) (38, 32) (25, 6)
(10, 11) (2, 27) (38, 32) (23, 12)
(10, 11) (2, 27) (38, 32) (24, 20)
(10, 11) (2, 27) (38, 32) (21, 10)
(10, 11) (2, 27) (38, 32) (19, 4)
(10, 11) (2, 27) (38, 32) (24, 22)
(10, 11) (2, 27) (38, 32) (13, 7)
(10, 11) (2, 27) (38, 32) (19, 16)
(10, 11) (2, 27) (38, 32) (15, 12)
(10, 11) (2, 27) (38, 32) (8, 3)
(10, 11) (2, 27) (38, 32) (5, 0)
(10, 11) (2, 27) (38, 32) (4, 2)
(10, 11) (2, 27) (38, 32) (10, 9)
(10, 11) (2, 27) (44, 33) (42, 20)
(10, 11) (2, 27) (44, 33) (36, 19)
(10, 11) (2, 27) (44, 33) (45, 13)
(10, 11) (2, 27) (44, 33) (34, 19)
(10, 11) (2, 27) (44, 33) (50, 8)
(10, 11) (2, 27) (44, 33) (47, 6)
(10, 11) (2, 27) (44, 33) (33, 18)
(10, 11) (2, 27) (44, 33) (43, 6)
(10, 11) (2, 27) (44, 33) (37, 12)
(10, 11) (2, 27) (44, 33) (38, 9)
(10, 11) (2, 27) (44, 33) (42, 4)
(10, 11) (2, 27) (44, 33) (33, 15)
(10, 11) (2, 27) (44, 33) (34, 11)
(10, 11) (2, 27) (44, 33) (33, 12)
(10, 11) (2, 27) (44, 33) (35, 3)
(10, 11) (2, 27) (44, 33) (33, 3)
(10, 11) (2, 27) (44, 33) (30, 7)
(10, 11) (2, 27) (44, 33) (29, 2)
(10, 11) (2, 27) (44, 33) (27, 3)
(10, 11) (2, 27) (44, 33) (27, 2)
(10, 11) (2, 27) (44, 33) (25, 6)
(10, 11) (2, 27) (44, 33) (25, 6)
(10, 11) (2, 27) (44, 33) (23, 12)
(10, 11) (2, 27) (44, 33) (24, 20)
(10, 11) (2, 27) (44, 33) (21, 10)
(10, 11) (2, 27) (44, 33) (19, 4)
(10, 11) (2, 27) (44, 33) (24, 22)
(10, 11) (2, 27) (44, 33) (13, 7)
(10, 11) (2, 27) (44, 33) (19, 16)
(10, 11) (2, 27) (44, 33) (15, 12)
(10, 11) (2, 27) (44, 33) (8, 3)
(10, 11) (2, 27) (44, 33) (5, 0)
(10, 11) (2, 27) (44, 33) (4, 2)
(10, 11) (2, 27) (44, 33) (10, 9)
(10, 11) (2, 27) (45, 33) (36, 19)
(10, 11) (2, 27) (45, 33) (45, 13)
(10, 11) (2, 27) (45, 33) (34, 19)
(10, 11) (2, 27) (45, 33) (50, 8)
(10, 11) (2, 27) (45, 33) (47, 6)
(10, 11) (2, 27) (45, 33) (33, 18)
(10, 11) (2, 27) (45, 33) (43, 6)
(10, 11) (2, 27) (45, 33) (37, 12)
(10, 11) (2, 27) (45, 33) (38, 9)
(10, 11) (2, 27) (45, 33) (42, 4)
(10, 11) (2, 27) (45, 33) (33, 15)
(10, 11) (2, 27) (45, 33) (34, 11)
(10, 11) (2, 27) (45, 33) (33, 12)
(10, 11) (2, 27) (45, 33) (35, 3)
(10, 11) (2, 27) (45, 33) (33, 3)
(10, 11) (2, 27) (45, 33) (30, 7)
(10, 11) (2, 27) (45, 33) (29, 2)
(10, 11) (2, 27) (45, 33) (27, 3)
(10, 11) (2, 27) (45, 33) (27, 2)
(10, 11) (2, 27) (45, 33) (25, 6)
(10, 11) (2, 27) (45, 33) (25, 6)
(10, 11) (2, 27) (45, 33) (23, 12)
(10, 11) (2, 27) (45, 33) (24, 20)
(10, 11) (2, 27) (45, 33) (21, 10)
(10, 11) (2, 27) (45, 33) (19, 4)
(10, 11) (2, 27) (45, 33) (24, 22)
(10, 11) (2, 27) (45, 33) (13, 7)
(10, 11) (2, 27) (45, 33) (19, 16)
(10, 11) (2, 27) (45, 33) (15, 12)
(10, 11) (2, 27) (45, 33) (8, 3)
(10, 11) (2, 27) (45, 33) (5, 0)
(10, 11) (2, 27) (45, 33) (4, 2)
(10, 11) (2, 27) (45, 33) (10, 9)
(10, 11) (2, 27) (38, 29) (45, 13)
(10, 11) (2, 27) (38, 29) (34, 19)
(10, 11) (2, 27) (38, 29) (50, 8)
(10, 11) (2, 27) (38, 29) (47, 6)
(10, 11) (2, 27) (38, 29) (33, 18)
(10, 11) (2, 27) (38, 29) (43, 6)
(10, 11) (2, 27) (38, 29) (37, 12)
(10, 11) (2, 27) (38, 29) (38, 9)
(10, 11) (2, 27) (38, 29) (42, 4)
(10, 11) (2, 27) (38, 29) (33, 15)
(10, 11) (2, 27) (38, 29) (34, 11)
(10, 11) (2, 27) (38, 29) (33, 12)
(10, 11) (2, 27) (38, 29) (35, 3)
(10, 11) (2, 27) (38, 29) (33, 3)
(10, 11) (2, 27) (38, 29) (30, 7)
(10, 11) (2, 27) (38, 29) (29, 2)
(10, 11) (2, 27) (38, 29) (27, 3)
(10, 11) (2, 27) (38, 29) (27, 2)
(10, 11) (2, 27) (38, 29) (25, 6)
(10, 11) (2, 27) (38, 29) (25, 6)
(10, 11) (2, 27) (38, 29) (23, 12)
(10, 11) (2, 27) (38, 29) (24, 20)
(10, 11) (2, 27) (38, 29) (21, 10)
(10, 11) (2, 27) (38, 29) (19, 4)
(10, 11) (2, 27) (38, 29) (24, 22)
(10, 11) (2, 27) (38, 29) (13, 7)
(10, 11) (2, 27) (38, 29) (19, 16)
(10, 11) (2, 27) (38, 29) (15, 12)
(10, 11) (2, 27) (38, 29) (8, 3)
(10, 11) (2, 27) (38, 29) (5, 0)
(10, 11) (2, 27) (38, 29) (4, 2)
(10, 11) (2, 27) (38, 29) (10, 9)
(10, 11) (2, 27) (37, 28) (34, 19)
(10, 11) (2, 27) (37, 28) (50, 8)
(10, 11) (2, 27) (37, 28) (47, 6)
(10, 11) (2, 27) (37, 28) (33, 18)
(10, 11) (2, 27) (37, 28) (43, 6)
(10, 11) (2, 27) (37, 28) (37, 12)
(10, 11) (2, 27) (37, 28) (38, 9)
(10, 11) (2, 27) (37, 28) (42, 4)
(10, 11) (2, 27) (37, 28) (33, 15)
(10, 11) (2, 27) (37, 28) (34, 11)
(10, 11) (2, 27) (37, 28) (33, 12)
(10, 11) (2, 27) (37, 28) (35, 3)
(10, 11) (2, 27) (37, 28) (33, 3)
(10, 11) (2, 27) (37, 28) (30, 7)
(10, 11) (2, 27) (37, 28) (29, 2)
(10, 11) (2, 27) (37, 28) (27, 3)
(10, 11) (2, 27) (37, 28) (27, 2)
(10, 11) (2, 27) (37, 28) (25, 6)
(10, 11) (2, 27) (37, 28) (25, 6)
(10, 11) (2, 27) (37, 28) (23, 12)
(10, 11) (2, 27) (37, 28) (24, 20)
(10, 11) (2, 27) (37, 28) (21, 10)
(10, 11) (2, 27) (37, 28) (19, 4)
(10, 11) (2, 27) (37, 28) (24, 22)
(10, 11) (2, 27) (37, 28) (13, 7)
(10, 11) (2, 27) (37, 28) (19, 16)
(10, 11) (2, 27) (37, 28) (15, 12)
(10, 11) (2, 27) (37, 28) (8, 3)
(10, 11) (2, 27) (37, 28) (5, 0)
(10, 11) (2, 27) (37, 28) (4, 2)
(10, 11) (2, 27) (37, 28) (10, 9)
(10, 11) (2, 27) (50, 29) (50, 8)
(10, 11) (2, 27) (50, 29) (47, 6)
(10, 11) (2, 27) (50, 29) (33, 18)
(10, 11) (2, 27) (50, 29) (43, 6)
(10, 11) (2, 27) (50, 29) (37, 12)
(10, 11) (2, 27) (50, 29) (38, 9)
(10, 11) (2, 27) (50, 29) (42, 4)
(10, 11) (2, 27) (50, 29) (33, 15)
(10, 11) (2, 27) (50, 29) (34, 11)
(10, 11) (2, 27) (50, 29) (33, 12)
(10, 11) (2, 27) (50, 29) (35, 3)
(10, 11) (2, 27) (50, 29) (33, 3)
(10, 11) (2, 27) (50, 29) (30, 7)
(10, 11) (2, 27) (50, 29) (29, 2)
(10, 11) (2, 27) (50, 29) (27, 3)
(10, 11) (2, 27) (50, 29) (27, 2)
(10, 11) (2, 27) (50, 29) (25, 6)
(10, 11) (2, 27) (50, 29) (25, 6)
(10, 11) (2, 27) (50, 29) (23, 12)
(10, 11) (2, 27) (50, 29) (24, 20)
(10, 11) (2, 27) (50, 29) (21, 10)
(10, 11) (2, 27) (50, 29) (19, 4)
(10, 11) (2, 27) (50, 29) (24, 22)
(10, 11) (2, 27) (50, 29) (13, 7)
(10, 11) (2, 27) (50, 29) (19, 16)
(10, 11) (2, 27) (50, 29) (15, 12)
(10, 11) (2, 27) (50, 29) (8, 3)
(10, 11) (2, 27) (50, 29) (5, 0)
(10, 11) (2, 27) (50, 29) (4, 2)
(10, 11) (2, 27) (50, 29) (10, 9)
(10, 11) (2, 27) (34, 26) (47, 6)
(10, 11) (2, 27) (34, 26) (33, 18)
(10, 11) (2, 27) (34, 26) (43, 6)
(10, 11) (2, 27) (34, 26) (37, 12)
(10, 11) (2, 27) (34, 26) (38, 9)
(10, 11) (2, 27) (34, 26) (42, 4)
(10, 11) (2, 27) (34, 26) (33, 15)
(10, 11) (2, 27) (34, 26) (34, 11)
(10, 11) (2, 27) (34, 26) (33, 12)
(10, 11) (2, 27) (34, 26) (35, 3)
(10, 11) (2, 27) (34, 26) (33, 3)
(10, 11) (2, 27) (34, 26) (30, 7)
(10, 11) (2, 27) (34, 26) (29, 2)
(10, 11) (2, 27) (34, 26) (27, 3)
(10, 11) (2, 27) (34, 26) (27, 2)
(10, 11) (2, 27) (34, 26) (25, 6)
(10, 11) (2, 27) (34, 26) (25, 6)
(10, 11) (2, 27) (34, 26) (23, 12)
(10, 11) (2, 27) (34, 26) (24, 20)
(10, 11) (2, 27) (34, 26) (21, 10)
(10, 11) (2, 27) (34, 26) (19, 4)
(10, 11) (2, 27) (34, 26) (24, 22)
(10, 11) (2, 27) (34, 26) (13, 7)
(10, 11) (2, 27) (34, 26) (19, 16)
(10, 11) (2, 27) (34, 26) (15, 12)
(10, 11) (2, 27) (34, 26) (8, 3)
(10, 11) (2, 27) (34, 26) (5, 0)
(10, 11) (2, 27) (34, 26) (4, 2)
(10, 11) (2, 27) (34, 26) (10, 9)
(10, 11) (2, 27) (34, 25) (33, 18)
(10, 11) (2, 27) (34, 25) (43, 6)
(10, 11) (2, 27) (34, 25) (37, 12)
(10, 11) (2, 27) (34, 25) (38, 9)
(10, 11) (2, 27) (34, 25) (42, 4)
(10, 11) (2, 27) (34, 25) (33, 15)
(10, 11) (2, 27) (34, 25) (34, 11)
(10, 11) (2, 27) (34, 25) (33, 12)
(10, 11) (2, 27) (34, 25) (35, 3)
(10, 11) (2, 27) (34, 25) (33, 3)
(10, 11) (2, 27) (34, 25) (30, 7)
(10, 11) (2, 27) (34, 25) (29, 2)
(10, 11) (2, 27) (34, 25) (27, 3)
(10, 11) (2, 27) (34, 25) (27, 2)
(10, 11) (2, 27) (34, 25) (25, 6)
(10, 11) (2, 27) (34, 25) (25, 6)
(10, 11) (2, 27) (34, 25) (23, 12)
(10, 11) (2, 27) (34, 25) (24, 20)
(10, 11) (2, 27) (34, 25) (21, 10)
(10, 11) (2, 27) (34, 25) (19, 4)
(10, 11) (2, 27) (34, 25) (24, 22)
(10, 11) (2, 27) (34, 25) (13, 7)
(10, 11) (2, 27) (34, 25) (19, 16)
(10, 11) (2, 27) (34, 25) (15, 12)
(10, 11) (2, 27) (34, 25) (8, 3)
(10, 11) (2, 27) (34, 25) (5, 0)
(10, 11) (2, 27) (34, 25) (4, 2)
(10, 11) (2, 27) (34, 25) (10, 9)
(10, 11) (2, 27) (35, 25) (43, 6)
(10, 11) (2, 27) (35, 25) (37, 12)
(10, 11) (2, 27) (35, 25) (38, 9)
(10, 11) (2, 27) (35, 25) (42, 4)
(10, 11) (2, 27) (35, 25) (33, 15)
(10, 11) (2, 27) (35, 25) (34, 11)
(10, 11) (2, 27) (35, 25) (33, 12)
(10, 11) (2, 27) (35, 25) (35, 3)
(10, 11) (2, 27) (35, 25) (33, 3)
(10, 11) (2, 27) (35, 25) (30, 7)
(10, 11) (2, 27) (35, 25) (29, 2)
(10, 11) (2, 27) (35, 25) (27, 3)
(10, 11) (2, 27) (35, 25) (27, 2)
(10, 11) (2, 27) (35, 25) (25, 6)
(10, 11) (2, 27) (35, 25) (25, 6)
(10, 11) (2, 27) (35, 25) (23, 12)
(10, 11) (2, 27) (35, 25) (24, 20)
(10, 11) (2, 27) (35, 25) (21, 10)
(10, 11) (2, 27) (35, 25) (19, 4)
(10, 11) (2, 27) (35, 25) (24, 22)
(10, 11) (2, 27) (35, 25) (13, 7)
(10, 11) (2, 27) (35, 25) (19, 16)
(10, 11) (2, 27) (35, 25) (15, 12)
(10, 11) (2, 27) (35, 25) (8, 3)
(10, 11) (2, 27) (35, 25) (5, 0)
(10, 11) (2, 27) (35, 25) (4, 2)
(10, 11) (2, 27) (35, 25) (10, 9)
(10, 11) (2, 27) (48, 22) (37, 12)
(10, 11) (2, 27) (48, 22) (38, 9)
(10, 11) (2, 27) (48, 22) (42, 4)
(10, 11) (2, 27) (48, 22) (33, 15)
(10, 11) (2, 27) (48, 22) (34, 11)
(10, 11) (2, 27) (48, 22) (33, 12)
(10, 11) (2, 27) (48, 22) (35, 3)
(10, 11) (2, 27) (48, 22) (33, 3)
(10, 11) (2, 27) (48, 22) (30, 7)
(10, 11) (2, 27) (48, 22) (29, 2)
(10, 11) (2, 27) (48, 22) (27, 3)
(10, 11) (2, 27) (48, 22) (27, 2)
(10, 11) (2, 27) (48, 22) (25, 6)
(10, 11) (2, 27) (48, 22) (25, 6)
(10, 11) (2, 27) (48, 22) (23, 12)
(10, 11) (2, 27) (48, 22) (24, 20)
(10, 11) (2, 27) (48, 22) (21, 10)
(10, 11) (2, 27) (48, 22) (19, 4)
(10, 11) (2, 27) (48, 22) (24, 22)
(10, 11) (2, 27) (48, 22) (13, 7)
(10, 11) (2, 27) (48, 22) (19, 16)
(10, 11) (2, 27) (48, 22) (15, 12)
(10, 11) (2, 27) (48, 22) (8, 3)
(10, 11) (2, 27) (48, 22) (5, 0)
(10, 11) (2, 27) (48, 22) (4, 2)
(10, 11) (2, 27) (48, 22) (10, 9)
(10, 11) (2, 27) (31, 24) (38, 9)
(10, 11) (2, 27) (31, 24) (42, 4)
(10, 11) (2, 27) (31, 24) (33, 15)
(10, 11) (2, 27) (31, 24) (34, 11)
(10, 11) (2, 27) (31, 24) (33, 12)
(10, 11) (2, 27) (31, 24) (35, 3)
(10, 11) (2, 27) (31, 24) (33, 3)
